"lang"
{
"Language"	"latam"
"DOTA_Tooltip_ability_kunkka_ghostship_movespeed_bonus"	"%VELOCIDAD ADICIONAL POR EL RON:"
"[english]DOTA_Tooltip_ability_kunkka_ghostship_movespeed_bonus"	"%RUM BONUS SPEED:"
"DOTA_Tooltip_ability_kunkka_ghostship_stun_duration"	"DURACIÓN DEL ATURDIMIENTO:"
"[english]DOTA_Tooltip_ability_kunkka_ghostship_stun_duration"	"STUN DURATION:"
"DOTA_Tooltip_ability_kunkka_ghostship_buff_duration"	"DURACIÓN DEL RON:"
"[english]DOTA_Tooltip_ability_kunkka_ghostship_buff_duration"	"RUM DURATION:"
"DOTA_Tooltip_ability_warlock_fatal_bonds"	"Ataduras Funestas"
"[english]DOTA_Tooltip_ability_warlock_fatal_bonds"	"Fatal Bonds"
"DOTA_Tooltip_ability_warlock_fatal_bonds_Description"	"En inglés: <b><font color='#F2A93E'>Fatal Bonds</font></b>.\n \nUne a varias unidades enemigas y hace que un porcentaje del daño infligido a una de ellas lo sientan las demás."
"[english]DOTA_Tooltip_ability_warlock_fatal_bonds_Description"	"Binds several enemy units together, causing a percentage of the damage dealt to one of them to be felt by the others."
"DOTA_Tooltip_ability_warlock_fatal_bonds_count"	"ENEMIGOS UNIDOS:"
"[english]DOTA_Tooltip_ability_warlock_fatal_bonds_count"	"ENEMIES BOUND:"
"DOTA_Tooltip_ability_warlock_shadow_word"	"Palabra de las Sombras"
"[english]DOTA_Tooltip_ability_warlock_shadow_word"	"Shadow Word"
"DOTA_Tooltip_ability_warlock_shadow_word_Description"	"En inglés: <b><font color='#F2A93E'>Shadow Word</font></b>.\n \nWarlock susurra un encantamiento que cura a una unidad aliada o daña a un enemigo con el tiempo."
"[english]DOTA_Tooltip_ability_warlock_shadow_word_Description"	"Warlock whispers an incantation, healing a friendly unit or damaging an enemy unit over time."
"DOTA_Tooltip_ability_warlock_shadow_word_duration"	"DURACIÓN:"
"[english]DOTA_Tooltip_ability_warlock_shadow_word_duration"	"DURATION:"
"DOTA_Tooltip_ability_warlock_upheaval"	"Perturbación"
"[english]DOTA_Tooltip_ability_warlock_upheaval"	"Upheaval"
"DOTA_Tooltip_ability_warlock_rain_of_chaos"	"Ofrenda del Caos"
"[english]DOTA_Tooltip_ability_warlock_rain_of_chaos"	"Chaotic Offering"
"DOTA_Tooltip_ability_warlock_golem_flaming_fists"	"Puños Flamígeros"
"[english]DOTA_Tooltip_ability_warlock_golem_flaming_fists"	"Flaming Fists"
"DOTA_Tooltip_ability_warlock_golem_flaming_fists_Description"	"En inglés: <font color='#F2A93E'>Flaming Fists</font>.\n \nInflige daño adicional a las unidades cercanas al atacar."
"[english]DOTA_Tooltip_ability_warlock_golem_flaming_fists_Description"	"Deals extra damage to nearby units when attacking."
"DOTA_Tooltip_ability_warlock_golem_flaming_fists_damage"	"DAÑO ADICIONAL:"
"[english]DOTA_Tooltip_ability_warlock_golem_flaming_fists_damage"	"BONUS DAMAGE:"
"DOTA_Tooltip_ability_warlock_golem_permanent_immolation"	"Inmolación Permanente"
"[english]DOTA_Tooltip_ability_warlock_golem_permanent_immolation"	"Permanent Immolation"
"DOTA_Tooltip_ability_warlock_golem_permanent_immolation_Description"	"En inglés: <font color='#F2A93E'>Permanent Immolation</font>.\n \nQuema a las unidades cercanas al Golem, dañándolas cada segundo."
"[english]DOTA_Tooltip_ability_warlock_golem_permanent_immolation_Description"	"Burns the Golem's nearby enemy units, with damage per second."
"DOTA_Tooltip_ability_warlock_golem_permanent_immolation_aura_damage"	"DAÑO:"
"[english]DOTA_Tooltip_ability_warlock_golem_permanent_immolation_aura_damage"	"DAMAGE:"
"DOTA_Tooltip_ability_zuus_arc_lightning"	"Arco Eléctrico"
"[english]DOTA_Tooltip_ability_zuus_arc_lightning"	"Arc Lightning"
"DOTA_Tooltip_ability_zuus_arc_lightning_Description"	"En inglés: <b><font color='#F2A93E'>Arc Lightning</font></b>.\n \nLanza un rayo que rebota entre las unidades enemigas cercanas."
"[english]DOTA_Tooltip_ability_zuus_arc_lightning_Description"	"Hurls a bolt of lightning that leaps through nearby enemy units."
"DOTA_Tooltip_ability_zuus_arc_lightning_jump_count"	"REBOTES:"
"[english]DOTA_Tooltip_ability_zuus_arc_lightning_jump_count"	"JUMPS:"
"DOTA_Tooltip_ability_zuus_lightning_bolt"	"Relámpago"
"[english]DOTA_Tooltip_ability_zuus_lightning_bolt"	"Lightning Bolt"
"DOTA_Tooltip_ability_zuus_static_field"	"Campo Estático"
"[english]DOTA_Tooltip_ability_zuus_static_field"	"Static Field"
"DOTA_Tooltip_ability_zuus_static_field_damage_health_pct"	"%REDUCCIÓN DE VIDA:"
"[english]DOTA_Tooltip_ability_zuus_static_field_damage_health_pct"	"%HEALTH REDUCTION:"
"DOTA_Tooltip_ability_zuus_static_field_radius"	"ALCANCE:"
"[english]DOTA_Tooltip_ability_zuus_static_field_radius"	"RANGE:"
"DOTA_Tooltip_ability_zuus_thundergods_wrath"	"Ira del Dios del Trueno"
"[english]DOTA_Tooltip_ability_zuus_thundergods_wrath"	"Thundergod's Wrath"
"DOTA_Tooltip_ability_zuus_thundergods_wrath_Description"	"Azota a todos los héroes enemigos con un rayo, sin importar dónde se encuentren. La Ira del Dios del Trueno también proporciona visión verdadera alrededor de cada héroe impactado. Si un héroe enemigo es invisible, no recibe daño, pero sigue proporcionando Visión Verdadera alrededor de ese héroe."
"[english]DOTA_Tooltip_ability_zuus_thundergods_wrath_Description"	"Strikes all enemy heroes with a bolt of lightning, no matter where they may be.  Thundergod's Wrath also provides True Sight around each hero struck.  If an enemy hero is invisible, it takes no damage, but the True Sight is still created at that hero's location."
"DOTA_Tooltip_ability_tiny_avalanche"	"Avalancha"
"[english]DOTA_Tooltip_ability_tiny_avalanche"	"Avalanche"
"DOTA_Tooltip_ability_tiny_avalanche_stun_duration"	"DURACIÓN DEL ATURDIMIENTO:"
"[english]DOTA_Tooltip_ability_tiny_avalanche_stun_duration"	"STUN DURATION:"
"DOTA_Tooltip_ability_tiny_avalanche_radius"	"RADIO:"
"[english]DOTA_Tooltip_ability_tiny_avalanche_radius"	"RADIUS:"
"DOTA_Tooltip_ability_tiny_toss"	"Lanzamiento"
"[english]DOTA_Tooltip_ability_tiny_toss"	"Toss"
"DOTA_Tooltip_ability_tiny_toss_radius"	"RADIO:"
"[english]DOTA_Tooltip_ability_tiny_toss_radius"	"RADIUS:"
"DOTA_Tooltip_ability_tiny_toss_tooltip_range"	"ALCANCE:"
"[english]DOTA_Tooltip_ability_tiny_toss_tooltip_range"	"RANGE:"
"DOTA_Tooltip_ability_tiny_grow"	"Crecer"
"[english]DOTA_Tooltip_ability_tiny_grow"	"Grow"
"DOTA_Tooltip_ability_tiny_grow_bonus_damage"	"DAÑO ADICIONAL:"
"[english]DOTA_Tooltip_ability_tiny_grow_bonus_damage"	"BONUS DAMAGE:"
"DOTA_Tooltip_ability_puck_illusory_orb"	"Orbe Ilusorio"
"[english]DOTA_Tooltip_ability_puck_illusory_orb"	"Illusory Orb"
"DOTA_Tooltip_ability_puck_illusory_orb_Description"	"En inglés: <font color='#F2A93E'>Illusory Orb</font>.\n \nPuck lanza un orbe mágico que flota en una línea recta, dañando a las unidades enemigas a su paso. En cualquier momento, Puck puede teleportarse a la posición del orbe usando Viaje Etéreo."
"[english]DOTA_Tooltip_ability_puck_illusory_orb_Description"	"Puck launches a magic orb that floats in a straight path, damaging enemy units along the way. At any point, Puck may teleport to the orb's location using Ethereal Jaunt."
"DOTA_Tooltip_ability_puck_illusory_orb_max_distance"	"DISTANCIA MÁXIMA:"
"[english]DOTA_Tooltip_ability_puck_illusory_orb_max_distance"	"MAX DISTANCE:"
"DOTA_Tooltip_ability_puck_waning_rift"	"Escisión Fluctuante"
"[english]DOTA_Tooltip_ability_puck_waning_rift"	"Waning Rift"
"DOTA_Tooltip_ability_puck_waning_rift_radius"	"RADIO:"
"[english]DOTA_Tooltip_ability_puck_waning_rift_radius"	"RADIUS:"
"DOTA_Tooltip_ability_puck_waning_rift_silence_duration"	"DURACIÓN:"
"[english]DOTA_Tooltip_ability_puck_waning_rift_silence_duration"	"DURATION:"
"DOTA_Tooltip_ability_puck_phase_shift"	"Cambio de Fase"
"[english]DOTA_Tooltip_ability_puck_phase_shift"	"Phase Shift"
"DOTA_Tooltip_ability_puck_phase_shift_duration"	"DURACIÓN:"
"[english]DOTA_Tooltip_ability_puck_phase_shift_duration"	"DURATION:"
"DOTA_Tooltip_ability_puck_dream_coil"	"Espiral de Sueños"
"[english]DOTA_Tooltip_ability_puck_dream_coil"	"Dream Coil"
"DOTA_Tooltip_ability_puck_dream_coil_coil_break_radius"	"RADIO DE RUPTURA:"
"[english]DOTA_Tooltip_ability_puck_dream_coil_coil_break_radius"	"BREAK RADIUS:"
"DOTA_Tooltip_ability_puck_dream_coil_coil_stun_duration"	"DURACIÓN DEL ATURDIMIENTO POR RUPTURA:"
"[english]DOTA_Tooltip_ability_puck_dream_coil_coil_stun_duration"	"BREAK STUN DURATION:"
"DOTA_Tooltip_ability_puck_dream_coil_coil_break_damage"	"DAÑO POR RUPTURA:"
"[english]DOTA_Tooltip_ability_puck_dream_coil_coil_break_damage"	"BREAK DAMAGE:"
"DOTA_Tooltip_ability_puck_ethereal_jaunt"	"Viaje Etéreo"
"[english]DOTA_Tooltip_ability_puck_ethereal_jaunt"	"Ethereal Jaunt"
"DOTA_Tooltip_ability_puck_ethereal_jaunt_Description"	"En inglés: <font color='#F2A93E'>Ethereal Jaunt</font>.\n \nTeletransporta a Puck a un Orbe Ilusorio volador."
"[english]DOTA_Tooltip_ability_puck_ethereal_jaunt_Description"	"Teleports Puck to a flying Illusory Orb."
"DOTA_Tooltip_ability_dazzle_poison_touch"	"Toque Venenoso"
"[english]DOTA_Tooltip_ability_dazzle_poison_touch"	"Poison Touch"
"DOTA_Tooltip_ability_dazzle_shallow_grave"	"Tumba Vacía"
"[english]DOTA_Tooltip_ability_dazzle_shallow_grave"	"Shallow Grave"
"DOTA_Tooltip_ability_dazzle_shallow_grave_duration"	"DURACIÓN:"
"[english]DOTA_Tooltip_ability_dazzle_shallow_grave_duration"	"DURATION:"
"DOTA_Tooltip_ability_dazzle_shadow_wave"	"Onda Sombría"
"[english]DOTA_Tooltip_ability_dazzle_shadow_wave"	"Shadow Wave"
"DOTA_Tooltip_ability_dazzle_weave"	"Tejer"
"[english]DOTA_Tooltip_ability_dazzle_weave"	"Weave"
"DOTA_Tooltip_ability_dazzle_weave_Description"	"En inglés: <b><font color='#F2A93E'>Weave</font></b>.\n \nAumenta la armadura de los héroes aliados o reduce la armadura de los héroes enemigos en el área objetivo durante un tiempo."
"[english]DOTA_Tooltip_ability_dazzle_weave_Description"	"Applies a buff that increases the armor of allied heroes while decreasing the armor of enemy heroes in the target area over time."
"DOTA_Tooltip_ability_dazzle_weave_radius"	"RADIO:"
"[english]DOTA_Tooltip_ability_dazzle_weave_radius"	"RADIUS:"
"DOTA_Tooltip_ability_dazzle_weave_duration"	"DURACIÓN:"
"[english]DOTA_Tooltip_ability_dazzle_weave_duration"	"DURATION:"
"DOTA_Tooltip_ability_rattletrap_battery_assault"	"Batería de Asalto"
"[english]DOTA_Tooltip_ability_rattletrap_battery_assault"	"Battery Assault"
"DOTA_Tooltip_ability_rattletrap_battery_assault_Description"	"En inglés: <font color='#F2A93E'>Battery Assault</font>.\n \nDescarga metralla violentamente contra unidades enemigas cercanas aleatorias, infligiendo una cantidad de daño mágico mínima y miniaturdiendo."
"[english]DOTA_Tooltip_ability_rattletrap_battery_assault_Description"	"Discharges high-powered shrapnel at random nearby enemy units, dealing minor magical damage and ministun."
"DOTA_Tooltip_ability_rattletrap_battery_assault_radius"	"RADIO:"
"[english]DOTA_Tooltip_ability_rattletrap_battery_assault_radius"	"RADIUS:"
"DOTA_Tooltip_ability_rattletrap_battery_assault_duration"	"DURACIÓN:"
"[english]DOTA_Tooltip_ability_rattletrap_battery_assault_duration"	"DURATION:"
"DOTA_Tooltip_ability_rattletrap_battery_assault_interval"	"INTERVALO:"
"[english]DOTA_Tooltip_ability_rattletrap_battery_assault_interval"	"INTERVAL:"
"DOTA_Tooltip_ability_rattletrap_power_cogs"	"Engranajes Electrificados"
"[english]DOTA_Tooltip_ability_rattletrap_power_cogs"	"Power Cogs"
"DOTA_Tooltip_ability_rattletrap_power_cogs_Description"	"En inglés: <font color='#F2A93E'>Power Cogs</font>.\n \nForma una barrera de engranajes electrificados alrededor de Clockwerk, atrapando a cualquier unidad cercana. Los enemigos fuera de la trampa que toquen un engranaje retroceden, perdiendo vida y maná. Después de que un engranaje electrocuta a alguien, se descarga. Los enemigos pueden destruir los engranajes con sus ataques, pero Clockwerk puede destruirlos con uno."
"[english]DOTA_Tooltip_ability_rattletrap_power_cogs_Description"	"Forms a barrier of energized cogs around Clockwerk, trapping any units that are near.  Enemies outside the trap that touch a cog are knocked back, losing health and mana. Once a cog has delivered a shock, it will power down.  Cogs can be destroyed by enemy attacks, but Clockwerk can destroy them with just one."
"DOTA_Tooltip_ability_rattletrap_power_cogs_duration"	"DURACIÓN:"
"[english]DOTA_Tooltip_ability_rattletrap_power_cogs_duration"	"DURATION:"
"DOTA_Tooltip_ability_rattletrap_power_cogs_drain_amount"	"DRENAJE DE MANÁ/VIDA:"
"[english]DOTA_Tooltip_ability_rattletrap_power_cogs_drain_amount"	"MANA/HEALTH DRAIN:"
"DOTA_Tooltip_ability_rattletrap_rocket_flare"	"Cohete Bengala"
"[english]DOTA_Tooltip_ability_rattletrap_rocket_flare"	"Rocket Flare"
"DOTA_Tooltip_ability_rattletrap_rocket_flare_radius"	"RADIO:"
"[english]DOTA_Tooltip_ability_rattletrap_rocket_flare_radius"	"RADIUS:"
"DOTA_Tooltip_ability_rattletrap_hookshot"	"Garfio"
"[english]DOTA_Tooltip_ability_rattletrap_hookshot"	"Hookshot"
"DOTA_Tooltip_ability_rattletrap_hookshot_duration"	"DURACIÓN DEL ATURDIMIENTO:"
"[english]DOTA_Tooltip_ability_rattletrap_hookshot_duration"	"STUN DURATION:"
"DOTA_Tooltip_ability_rattletrap_hookshot_tooltip_range"	"ALCANCE:"
"[english]DOTA_Tooltip_ability_rattletrap_hookshot_tooltip_range"	"RANGE:"
"DOTA_Tooltip_ability_lich_frost_nova"	"Explosión Gélida"
"[english]DOTA_Tooltip_ability_lich_frost_nova"	"Frost Blast"
"DOTA_Tooltip_ability_lich_frost_nova_aoe_damage"	"DAÑO EN ÁREA:"
"[english]DOTA_Tooltip_ability_lich_frost_nova_aoe_damage"	"AREA DAMAGE:"
"DOTA_Tooltip_ability_lich_frost_nova_radius"	"RADIO:"
"[english]DOTA_Tooltip_ability_lich_frost_nova_radius"	"RADIUS:"
"DOTA_Tooltip_ability_lich_frost_armor"	"Armadura de Hielo"
"[english]DOTA_Tooltip_ability_lich_frost_armor"	"Ice Armor"
"DOTA_Tooltip_ability_lich_frost_armor_armor_bonus"	"ARMADURA ADICIONAL EN ALIADOS:"
"[english]DOTA_Tooltip_ability_lich_frost_armor_armor_bonus"	"ALLY ARMOR BONUS:"
"DOTA_Tooltip_ability_lich_frost_armor_slow_movement_speed"	"%RALENTIZACIÓN DE MOVIMIENTO EN ENEMIGOS:"
"[english]DOTA_Tooltip_ability_lich_frost_armor_slow_movement_speed"	"%ENEMY MOVE SLOW:"
"DOTA_Tooltip_ability_lich_frost_armor_slow_attack_speed"	"RALENTIZACIÓN DE ATAQUE EN ENEMIGOS:"
"[english]DOTA_Tooltip_ability_lich_frost_armor_slow_attack_speed"	"ENEMY ATTACK SLOW:"
"DOTA_Tooltip_ability_lich_frost_armor_slow_duration"	"DURACIÓN DE LA RALENTIZACIÓN:"
"[english]DOTA_Tooltip_ability_lich_frost_armor_slow_duration"	"SLOW DURATION:"
"DOTA_Tooltip_ability_lich_dark_ritual"	"Sacrificio"
"[english]DOTA_Tooltip_ability_lich_dark_ritual"	"Sacrifice"
"DOTA_Tooltip_ability_lich_dark_ritual_Description"	"En inglés: <font color='#F2A93E'>Sacrifice</font>.\n \nSacrifica a un creep aliado y convierte su vida actual en maná para Lich."
"[english]DOTA_Tooltip_ability_lich_dark_ritual_Description"	"Sacrifices a friendly creep and converts its current hit points into mana for Lich."
"DOTA_Tooltip_ability_lich_dark_ritual_health_conversion"	"%CONVERSIÓN DE VIDA:"
"[english]DOTA_Tooltip_ability_lich_dark_ritual_health_conversion"	"%HEALTH CONVERSION:"
"DOTA_Tooltip_ability_lich_chain_frost"	"Congelación en Cadena"
"[english]DOTA_Tooltip_ability_lich_chain_frost"	"Chain Frost"
"DOTA_Tooltip_ability_lich_chain_frost_jumps"	"REBOTES:"
"[english]DOTA_Tooltip_ability_lich_chain_frost_jumps"	"BOUNCES:"
"DOTA_Tooltip_ability_lich_chain_frost_jump_range"	"ALCANCE DEL REBOTE:"
"[english]DOTA_Tooltip_ability_lich_chain_frost_jump_range"	"BOUNCE RANGE:"
"DOTA_Tooltip_ability_lich_chain_frost_slow_duration"	"DURACIÓN DE LA RALENTIZACIÓN:"
"[english]DOTA_Tooltip_ability_lich_chain_frost_slow_duration"	"SLOW DURATION:"
"DOTA_Tooltip_ability_lich_chain_frost_slow_movement_speed"	"%RALENTIZACIÓN DE MOVIMIENTO:"
"[english]DOTA_Tooltip_ability_lich_chain_frost_slow_movement_speed"	"%MOVEMENT SLOW:"
"DOTA_Tooltip_ability_tidehunter_gush"	"Borbotón"
"[english]DOTA_Tooltip_ability_tidehunter_gush"	"Gush"
"DOTA_Tooltip_ability_tidehunter_gush_movement_speed"	"%RALENTIZACIÓN:"
"[english]DOTA_Tooltip_ability_tidehunter_gush_movement_speed"	"%SLOW:"
"DOTA_Tooltip_ability_tidehunter_kraken_shell"	"Caparazón de Kraken"
"[english]DOTA_Tooltip_ability_tidehunter_kraken_shell"	"Kraken Shell"
"DOTA_Tooltip_ability_tidehunter_kraken_shell_Description"	"En inglés: <font color='#F2A93E'>Kraken Shell</font>.\n \nEndurece la piel de Tidehunter para bloquear de forma pasiva una parte de cualquier daño físico recibido. Su gruesa piel también elimina los efectos negativos cuando el daño recibido sobrepasa un límite.\nNo es acumulable con objetos que proporcionan bloqueo de daño.\n\nTIPO DE DISIPACIÓN: Fuerte"
"[english]DOTA_Tooltip_ability_tidehunter_kraken_shell_Description"	"Thickens Tidehunter's hide to passively block a portion of any incoming physical attack damage. The hide also removes negative status effects if the damage taken crosses a threshold.\n\nDoes not stack with items that provide Damage Block.\n\nDISPEL TYPE: Strong Dispel"
"DOTA_Tooltip_ability_tidehunter_kraken_shell_damage_reduction"	"BLOQUEO DE DAÑO:"
"[english]DOTA_Tooltip_ability_tidehunter_kraken_shell_damage_reduction"	"DAMAGE BLOCK:"
"DOTA_Tooltip_ability_tidehunter_kraken_shell_damage_cleanse"	"LÍMITE DE DAÑO:"
"[english]DOTA_Tooltip_ability_tidehunter_kraken_shell_damage_cleanse"	"DAMAGE THRESHOLD:"
"DOTA_Tooltip_ability_tidehunter_anchor_smash"	"Golpe de Ancla"
"[english]DOTA_Tooltip_ability_tidehunter_anchor_smash"	"Anchor Smash"
"DOTA_Tooltip_ability_tidehunter_anchor_smash_damage_reduction"	"%REDUCCIÓN DE DAÑO:"
"[english]DOTA_Tooltip_ability_tidehunter_anchor_smash_damage_reduction"	"%DAMAGE REDUCTION:"
"DOTA_Tooltip_ability_tidehunter_anchor_smash_reduction_duration"	"DURACIÓN:"
"[english]DOTA_Tooltip_ability_tidehunter_anchor_smash_reduction_duration"	"DURATION:"
"DOTA_Tooltip_ability_tidehunter_anchor_smash_radius"	"RADIO:"
"[english]DOTA_Tooltip_ability_tidehunter_anchor_smash_radius"	"RADIUS:"
"DOTA_Tooltip_ability_tidehunter_ravage"	"Devastar"
"[english]DOTA_Tooltip_ability_tidehunter_ravage"	"Ravage"
"DOTA_Tooltip_ability_tidehunter_ravage_Description"	"Aporrea el suelo y hace que surjan tentáculos en todas las direcciones, los cuales dañan y aturden a todas las unidades enemigas cercanas."
"[english]DOTA_Tooltip_ability_tidehunter_ravage_Description"	"Slams the ground, causing tentacles to erupt in all directions, damaging and stunning all nearby enemy units."
"DOTA_Tooltip_ability_tidehunter_ravage_radius"	"RADIO:"
"[english]DOTA_Tooltip_ability_tidehunter_ravage_radius"	"RADIUS:"
"DOTA_Tooltip_ability_tidehunter_ravage_duration"	"DURACIÓN:"
"[english]DOTA_Tooltip_ability_tidehunter_ravage_duration"	"DURATION:"
"DOTA_Tooltip_ability_shadow_shaman_ether_shock"	"Descarga Etérea"
"[english]DOTA_Tooltip_ability_shadow_shaman_ether_shock"	"Ether Shock"
"DOTA_Tooltip_ability_shadow_shaman_ether_shock_Description"	"En inglés: <font color='#F2A93E'>Ether Shock</font>.\n \nCrea un cono de energía etérea que golpea a varias unidades enemigas."
