"lang"
{
"Language"	"norwegian"
"DOTA_Item_Pin_The_International_2015_Attendee"	"Pins: The International 2015-deltaker"
"DOTA_Item_Rare_pin_1"	"Sjelden pins 1"
"DOTA_Item_Rare_pin_2"	"Sjelden pins 2"
"DOTA_Item_Rare_pin_3"	"Sjelden pins 3"
"DOTA_Item_Rare_pin_4"	"Sjelden pins 4"
"DOTA_Item_ancientone_guise"	"ancientone_guise"
"DOTA_Item_ancientone_horns"	"ancientone_horns"
"DOTA_Item_ancientone_totem"	"ancientone_totem"
"DOTA_Item_diving_armor_armor"	"diving_armor_armor"
"DOTA_Item_diving_armor_head"	"diving_armor_head"
"DOTA_Item_raptorous_wings"	"raptorous_wings"
"DOTA_WearableType_Collectors_Pin_set"	"Samlepins-sett"
"DOTA_Item_EVO_DOTA2_TOURNAMENT"	"EVO DOTA2 TOURNAMENT"
"DOTA_Item_Lampions_League_III"	"Lampions League III"
"DOTA_Item_Rapture_Dota2_Indonesia_League"	"Rapture Dota2 Indonesia League"
"DOTA_Item_Rookie_Cup_Season_1"	"Rookie Cup sesong 1"
"DOTA_Item_Red_Bull_LAN__San_Francisco"	"Red Bull LAN - San Francisco"
"DOTA_Item_Emberbark"	"Emberbark"
"DOTA_Item_Emberbark_Arms"	"Emberbark Arms"
"DOTA_Item_Emberbark_Beard"	"Emberbark Beard"
"DOTA_Item_Emberbark_Loading_Screen"	"Lasteskjerm: Emberbark"
"DOTA_Item_Emberbark_Roots"	"Emberbark Roots"
"DOTA_Item_Emberbark_Shoulders"	"Emberbark Shoulders"
"DOTA_Item_Shoulders_of_the_Shooting_Star"	"Shoulders of the Shooting Star"
"DOTA_Teams_Virtus_Pro"	"Virtus.Pro"
"DOTA_Item_Razer_Think_Fast_2_Finals"	"Razer Think Fast 2 Finals"
"DOTA_Item_FACEIT_Pro_League_Europe"	"FACEIT Pro League Europe"
"DOTA_Item_FACEIT_Pro_League_North_America_"	"FACEIT Pro League North America "
"DOTA_Item_Rappler_Gaming_League_Season_1"	"Rappler Gaming League Season 1"
"DOTA_Item_Bristlebacks_Back"	"Bristlebacks rygg"
"DOTA_Item_Bristlebacks_Bracers"	"Bristlebacks armbeskyttere"
"DOTA_Item_Bristlebacks_Head"	"Bristlebacks hode"
"DOTA_Item_Bristlebacks_Necklace"	"Bristlebacks halskjede"
"DOTA_Item_Bristlebacks_Weapon"	"Bristlebacks våpen"
"DOTA_Item_Desc_Echoes_of_the_Eyrie_Loading_Screen"	" 


"
"DOTA_Item_Faceless_Rex"	"Faceless Rex"
"DOTA_Item_Shadow_of_the_Burning_Scale"	"Shadow of the Burning Scale"
"DOTA_Item_Lumberclaw_Shoulders"	"Lumberclaw Shoulders"
"DOTA_Item_Spirits_of_the_Unkind_Countess"	"Spirits of the Unkind Countess"
"DOTA_Item_Next_Gaming_Championship_Season_2"	"Next Gaming Championship Season 2"
"DOTA_Item_North_Star"	"North Star"
"DOTA_Item_Desc_Pauldrons_of_Tustakuri"	" 


"
"DOTA_Item_Desc_Samurai_Soul_Loading_Screen"	" 


"
"DOTA_Item_Desc_Shoulders_of_Tustakuri"	" 

"
"DOTA_Item_Desc_Totem_of_the_Samurai_Soul"	" 



"
"DOTA_Item_Desc_Vanguard_Fireblade"	" 



"
"DOTA_Item_Neway_Tournament"	"Neway Tournament"
"DOTA_Item_RageQuit_Cup_Season3"	"RageQuit Cup Season3"
"DOTA_Item_The_International_2015_Music_Pack"	"Musikkpakke: The International 2015"
"DOTA_Item_Tidehunters_diving_helmet"	"Tidehunter's diving helmet"
"DOTA_Item_Eztzhok_Blade__OffHand"	"Eztzhok Blade – Off-Hand"
"DOTA_Item_Immortal_Shoulders"	"Immortal Shoulders"
"DOTA_Item_deadmau5_temp_title_music_pack"	"Musikkpakke: deadmau5 (midlertidig tittel)"
"DOTA_Item_Desc_Magnus"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Desc_Pin_Axe"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Desc_Pin_Batrider"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Desc_Pin_Cosplay_2015"	"En eksklusiv samlepins for Dota 2-cosplayere, som kan vises frem på Steam-profilen."
"DOTA_Item_Desc_Pin_Death_Prophet"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Desc_Pin_Earth_Spirit"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Desc_Pin_Ember_Spirit"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Desc_Pin_Juggernaut"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Desc_Pin_Kunkka"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Desc_Pin_Ogre_Magi"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Desc_Pin_Queen_of_Pain"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Desc_Pin_Sniper"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Desc_Pin_Storm_Spirit"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Desc_Pin_Sven"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Desc_Pin_The_International_2015_Attendee"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Desc_Pin_Tidehunter"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Desc_Pin_Ursa"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Desc_Rare_pin_1"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Pin_Abaddon"	"Pins: Abaddon"
"DOTA_Item_Pin_Axe"	"Pins: Axe"
"DOTA_Item_Pin_Batrider"	"Pins: Batrider"
"DOTA_Item_Pin_Cosplay_2015"	"Pins: Cosplay 2015"
"DOTA_Item_Pin_Death_Prophet"	"Pins: Death Prophet"
"DOTA_Item_Pin_Earth_Spirit"	"Pins: Earth Spirit"
"DOTA_Item_Pin_Ember_Spirit"	"Pins: Ember Spirit"
"DOTA_Item_Pin_Juggernaut"	"Pins: Juggernaut"
"DOTA_Item_Pin_Kunkka"	"Pins: Kunkka"
"DOTA_Item_Pin_Magnus"	"Pins: Magnus"
"DOTA_Item_Pin_Ogre_Magi"	"Pins: Ogre Magi"
"DOTA_Item_Pin_Pack_1"	"Pinspakke 1"
"DOTA_Item_Pin_Pack_2"	"Pinspakke 2"
"DOTA_Item_Pin_Pack_3"	"Pinspakke 3"
"DOTA_Item_Pin_Queen_of_Pain"	"Pins: Queen of Pain"
"DOTA_Item_Pin_Sniper"	"Pins: Sniper"
"DOTA_Item_Pin_Storm_Spirit"	"Pins: Storm Spirit"
"DOTA_Item_Pin_Sven"	"Pins: Sven"
"DOTA_Item_Pin_Tidehunter"	"Pins: Tidehunter"
"DOTA_Item_Pin_Ursa"	"Pins: Ursa"
"DOTA_Item_Tidehunters_diving_gold_helmet"	"Tidehunter's diving gold helmet"
"DOTA_Item_deadmau5_dieback_music_pack"	"Musikkpakke: deadmau5 dieback"
"DOTA_Item_Razzils_Midas_Knuckles"	"Razzil's Midas Knuckles"
"DOTA_Item_Thirst_of_Eztzhok__OffHand"	"Thirst of Eztzhok – Off-Hand"
"DOTA_Item_Nanyang_Championships"	"Nanyang Championships"
"DOTA_Item_Phoenix_Cup"	"Phoenix Cup"
"DOTA_Item_Antimages_Shoulders"	"Anti-Mages skuldre"
"DOTA_Item_Beastmasters_Boar"	"Beastmasters villsvin"
"DOTA_Item_Beastmasters_Hawk"	"Beastmasters hauk"
"DOTA_Item_Bounty_Hunters_Arms"	"Bounty Hunters armer"
"DOTA_Item_Broodmothers_Default_Head"	"Broodmothers hode"
"DOTA_Item_Broodmothers_Default_Miscellaneous"	"Broodmothers diverse"
"DOTA_Item_Broodmothers_Default_Spiderlings"	"Broodmothers spiderlings"
"DOTA_Item_Clockwerks_Default_Cogs"	"Clockwerks tannhjul"
"DOTA_Item_Elder_Drake_of_Blazing_Oblivion"	"Elder Drake of Blazing Oblivion"
"DOTA_Item_Kunkkas_Default_Back"	"Kunkkas standardrygg"
"DOTA_Item_Kunkkas_Default_Neck"	"Kunkkas standardhals"
"DOTA_Item_Legionnaire_Ray_Sword"	"Legionnaire Ray Sword"
"DOTA_Item_Lifestealers_Default_Back"	"Lifestealers rygg"
"DOTA_Item_Lifestealers_Default_Head"	"Lifestealers hode"
"DOTA_Item_Lycans_Default_Head_Accessory"	"Lycans hodetilbehør"
"DOTA_Item_Lycans_Default_Wolves"	"Lycans ulver"
"DOTA_Item_Morphlings_Default_Arms"	"Morphlings armer"
"DOTA_Item_Morphlings_Default_Back"	"Morphlings rygg"
"DOTA_Item_Morphlings_Default_Head"	"Morphlings hode"
"DOTA_Item_Morphlings_Default_Miscellaneous"	"Morphlings diverse"
"DOTA_Item_Morphlings_Default_Shoulders"	"Morphlings skuldre"
"DOTA_Item_Nightstalkers_Default_Arms"	"Night Stalkers armer"
"DOTA_Item_Nightstalkers_Default_Head"	"Night Stalkers hode"
"DOTA_Item_Nyxs_Default_Miscellaneous"	"Nyx' diverse"
"DOTA_Item_Omniknights_Default_Miscellaneous"	"Omniknights diverse"
"DOTA_Item_Spectres_Default_Miscellaneous"	"Spectres diverse"
"DOTA_Item_Spectres_Default_Voice"	"Spectres standardstemme"
"DOTA_Item_Svens_Default_Back"	"Svens rygg"
"DOTA_Item_Tidehunters_Default_Back"	"Tidehunters rygg"
"DOTA_Item_Tidehunters_Default_Head"	"Tidehunters hode"
"DOTA_Item_Undyings_Default_Tombstone"	"Undyings gravstein"
"DOTA_Wearable_All_Heroes_DefaultPet"	"Intet kjæledyr"
"DOTA_Wearable_All_Heroes_DefaultTaunt"	"Ingen hån"
"DOTA_Item_NQ_Dota_2_League_Season_#_2"	"NQ Dota 2 League Season # 2"
"DOTA_Item_Arc_Wardens_Back"	"Arc Wardens rygg"
"DOTA_Item_Arc_Wardens_Bracers"	"Arc Wardens armbeskyttere"
"DOTA_Item_Arc_Wardens_Shoulders"	"Arc Wardens skuldre"
"DOTA_Item_NGA_Master_League"	"NGA Master League"
"DOTA_Item_Ratio_Amateur_Cup"	"Ra:tio Amateur Cup"
"DOTA_Item_Nxtgame_Eternal_Dota_League_Season_4"	"Nxtgame Eternal Dota League Season 4"
"DOTA_Item_Next_Gaming_Championship_III"	"Next Gaming Championship III"
"DOTA_Item_Description_Tag"	"Merkelapp"
"DOTA_Item_Templar_Assassins_Default_Shoulders"	"Templar Assassins standardskuldre"
"DOTA_Item_Sri_Lanka_Cyber_Games_SLCG_2015"	"Sri Lanka Cyber Games (SLCG) 2015"
"DOTA_Item_Alchemists_Gauntlets"	"Alchemists stridshansker"
"DOTA_Item_Axes_Hair"	"Axes hår"
"DOTA_Item_Axes_Miscellaneous"	"Axes diverse"
"DOTA_Item_Axes_Shoulder_Guard"	"Axes skulderbeskytter"
"DOTA_Item_Blood_Seekers_Offhand_Blade"	"Bloodseekers sekundærkniv"
"DOTA_Item_Bounty_Hunters_Armor"	"Bounty Hunters rustning"
"DOTA_Item_Broodmothers_Head"	"Broodmothers hode"
"DOTA_Item_Broodmothers_Miscellaneous"	"Broodmothers diverse"
"DOTA_Item_Broodmothers_Spiderlings"	"Broodmothers spiderlings"
"DOTA_Item_Centaur_Warrunners_Axe"	"Centaur Warrunners øks"
"DOTA_Item_Centaur_Warrunners_Belt"	"Centaur Warrunners belte"
"DOTA_Item_Centaur_Warrunners_Bracers"	"Centaur Warrunners armbeskyttere"
"DOTA_Item_Centaur_Warrunners_Head"	"Centaur Warrunners hode"
"DOTA_Item_Centaur_Warrunners_Shoulders"	"Centaur Warrunners skuldre"
"DOTA_Item_Centaur_Warrunners_Tail"	"Centaur Warrunners hale"
"DOTA_Item_Centaur_Warrunners_Trophies"	"Centaur Warrunners trofeer"
"DOTA_Item_Chaos_Knights_Helmet"	"Chaos Knights hjelm"
"DOTA_Item_Chaos_Knights_Shield"	"Chaos Knights skjold"
"DOTA_Item_Chaos_Knights_Shoulder_Guards"	"Chaos Knights skulderbeskyttere"
"DOTA_Item_Chaos_Knights_Weapon"	"Chaos Knights våpen"
"DOTA_Item_Clockwerks_Armor"	"Clockwerks rustning"
"DOTA_Item_Clockwerks_Power_Cogs"	"Clockwerks strømtannhjul"
"DOTA_Item_Desc_Axes_Miscellaneous"	"tom standardplass"
"DOTA_Item_Dooms_Helmet"	"Dooms hjelm"
"DOTA_Item_Earth_Spirits_Neck"	"Earth Spirits hals"
"DOTA_Item_Elder_Titans_Back_Totem"	"Elder Titans ryggtotem"
"DOTA_Item_Elder_Titans_Bracers"	"Elder Titans armbeskyttere"
"DOTA_Item_Elder_Titans_Head"	"Elder Titans hode"
"DOTA_Item_Elder_Titans_Shoulders"	"Elder Titans skuldre"
"DOTA_Item_Elder_Titans_Weapon"	"Elder Titans våpen"
"DOTA_Item_Ember_Spirits_Arms"	"Ember Spirits armer"
"DOTA_Item_FACEIT_League"	"FACEIT League"
"DOTA_Item_Faceless_Voids_Belt"	"Faceless Voids belte"
"DOTA_Item_Faceless_Voids_Bracer"	"Faceless Voids armbeskytter"
"DOTA_Item_Faceless_Voids_Head"	"Faceless Voids hode"
"DOTA_Item_Faceless_Voids_Shoulder"	"Faceless Voids skuldre"
"DOTA_Item_Faceless_Voids_Weapon"	"Faceless Voids våpen"
"DOTA_Item_Juggernauts_Legs"	"Juggernauts bein"
"DOTA_Item_Juggernauts_Mask"	"Juggernauts maske"
"DOTA_Item_Kunkkas_Back"	"Kunkkas rygg"
"DOTA_Item_Kunkkas_Neck"	"Kunkkas hals"
"DOTA_Item_Legion_Commanders_Banners"	"Legion Commanders faner"
"DOTA_Item_Legion_Commanders_Bracers"	"Legion Commanders armbeskyttere"
"DOTA_Item_Legion_Commanders_Helmet"	"Legion Commanders hjelm"
"DOTA_Item_Legion_Commanders_Shoulder_Armor"	"Legion Commanders skulderrustning"
"DOTA_Item_Legion_Commanders_Sword"	"Legion Commanders sverd"
"DOTA_Item_Lifestealers_Back"	"Lifestealers rygg"
"DOTA_Item_Lifestealers_Head"	"Lifestealers hode"
"DOTA_Item_Lions_Shoulders"	"Lions skuldre"
"DOTA_Item_Lone_Druids_Tunic"	"Lone Druids tunika"
"DOTA_Item_Lycans_Head_Accessory"	"Lycans hodetilbehør"
"DOTA_Item_Lycans_Wolves"	"Lycans ulver"
"DOTA_Item_Magnus_Belt"	"Magnus' belte"
"DOTA_Item_Magnus_Bracers"	"Magnus' armbeskyttere"
"DOTA_Item_Magnus_Hair"	"Magnus' hår"
"DOTA_Item_Magnus_Horn"	"Magnus' horn"
"DOTA_Item_Magnus_Weapon"	"Magnus' våpen"
"DOTA_Item_Morphlings_Arms"	"Morphlings armer"
"DOTA_Item_Morphlings_Back"	"Morphlings rygg"
"DOTA_Item_Morphlings_Head"	"Morphlings hode"
"DOTA_Item_Morphlings_Miscellaneous"	"Morphlings diverse"
"DOTA_Item_Morphlings_Shoulders"	"Morphlings skuldre"
"DOTA_Item_Naga_Sirens_Head"	"Naga Sirens hode"
"DOTA_Item_Natures_Prophet_Beard"	"Nature's Prophets skjegg"
"DOTA_Item_Natures_Prophet_Bracers"	"Nature's Prophets armbeskyttere"
"DOTA_Item_Natures_Prophet_Cape"	"Nature's Prophets kappe"
"DOTA_Item_Natures_Prophet_Horns"	"Nature's Prophets horn"
"DOTA_Item_Natures_Prophet_Necklace"	"Nature's Prophets halskjede"
"DOTA_Item_Natures_Prophet_Staff"	"Nature's Prophets stav"
"DOTA_Item_Natures_Prophet_Treant"	"Nature's Prophets treant"
"DOTA_Item_Necrophos_Beard"	"Necrophos' skjegg"
"DOTA_Item_Necrophos_Headdress"	"Necrophos' hodeplagg"
"DOTA_Item_Necrophos_Sickle"	"Necrophos' sigd"
"DOTA_Item_Necrophos_Vestments"	"Necrophos' klesdrakt"
"DOTA_Item_Nested_Treasure_II"	"Nested Treasure II"
"DOTA_Item_Nightstalkers_Arms"	"Night Stalkers armer"
"DOTA_Item_Nightstalkers_Head"	"Night Stalkers hode"
"DOTA_Item_Nyxs_Claws"	"Nyx' klør"
"DOTA_Item_Nyxs_Miscellaneous"	"Nyx' diverse"
"DOTA_Item_Omniknights_Miscellaneous"	"Omniknights diverse"
"DOTA_Item_Pudges_Back_Rings_and_Apron"	"Pudges ryggringer og forkle"
"DOTA_Item_Sand_Kings_Claws"	"Sand Kings klør"
"DOTA_Item_Shadow_Shamans_Belt"	"Shadow Shamans belte"
"DOTA_Item_Spectres_Head"	"Spectres hode"
"DOTA_Item_Spectres_Miscellaneous"	"Spectres diverse"
"DOTA_Item_Spectres_Shoulders"	"Spectres skuldre"
"DOTA_Item_Spirit_Breakers_Belt"	"Spirit Breakers belte"
"DOTA_Item_Svens_Back"	"Svens rygg"
"DOTA_Item_Svens_Belt"	"Svens belte"
"DOTA_Item_Svens_Gauntlet"	"Svens stridshanske"
"DOTA_Item_Svens_Mask"	"Svens maske"
"DOTA_Item_Svens_Shoulder"	"Svens skulder"
"DOTA_Item_Templar_Assassins_Armor"	"Templar Assassins rustning"
"DOTA_Item_Templar_Assassins_Hair"	"Templar Assassins hår"
"DOTA_Item_Templar_Assassins_Shoulders"	"Templar Assassins skuldre"
"DOTA_Item_Tidehunters_Back"	"Tidehunters rygg"
"DOTA_Item_Tidehunters_Head"	"Tidehunters hode"
"DOTA_Item_Undyings_Tombstone"	"Undyings gravstein"
"DOTA_WearableType_Cogs"	"Tannhjul"
"DOTA_Item_PandaFx_Tournament_1Vs1"	"PandaFx Tournament 1Vs1"
"DOTA_Item_NCups_Season_3"	"NCups Season 3"
"DOTA_Item_NGT_Season_4"	"NGT Season 4"
"DOTA_Item_Nepal_InHouse_League"	"Nepal In-House League"
"DOTA_Item_NFCups_Season_2"	"NFCups Season 2"
"DOTA_Item_Neva_Championship_Season_1"	"Neva Championship Season 1"
"DOTA_Item_Arcane_Defiance"	"Arcane Defiance"
"DOTA_Item_Bloodroot_Guard"	"Bloodroot Guard"
"DOTA_Item_Bloodroot_Guard_Loading_Screen"	"Lasteskjerm: Bloodroot Guard"
"DOTA_Item_Raiments_of_Twilight_Shade"	"Raiments of Twilight Shade"
"DOTA_Item_Raiments_of_Twilight_Shade_Loading_Screen"	"Lasteskjerm: Raiments of Twilight Shade"
"DOTA_Item_Desc_Desert_Music_Pack"	"Komponert av samfunnsartisten Matt Hawken. Kunst av samfunnskunstneren Scott Wade."
"DOTA_Item_Desert_Music_Pack"	"Musikkpakke: Desert"
"DOTA_Teams_Arrow_Gaming"	"Arrow Gaming"
"DOTA_Teams_CIS_Game"	"CIS Game"
"DOTA_Teams_Evil_Geniuses"	"Evil Geniuses"
"DOTA_Teams_MVP_Phoenix"	"MVP Phoenix"
"DOTA_Teams_NaVi_NA"	"NaVi NA"
"DOTA_Teams_ViCi_Gaming"	"ViCi Gaming"
"DOTA_Teams_World_Elite"	"World Elite"
"DOTA_Item_AD2L_Season_10"	"AD2L sesong 10"
"DOTA_Item_Desc_Eyes_of_the_Watchroot"	" ­"
"DOTA_Item_NHK_League_Season_One"	"NHK League Season One"
"DOTA_Item_NN_Dota_2_League_Season_4"	"NN Dota 2 League Season 4"
"DOTA_Item_Necklace_of_the_Vehement_Plume"	"Necklace of the Vehement Plume"
"DOTA_Item_Narcissistic_Leech"	"Narcissistic Leech"
"DOTA_Item_Narcissistic_Leech_Loading_Screen"	"Lasteskjerm: Narcissistic Leech"
"DOTA_Item_Ram_of_Enveloping_Despair"	"Ram of Enveloping Despair"
"DOTA_Item_Raikage_Warrior"	"Raikage Warrior"
"DOTA_Item_Raikage_Warrior_Loading_Screen"	"Lasteskjerm: Raikage Warrior"
"DOTA_Item_AquaCup_#1"	"AquaCup #1"
"DOTA_Item_Desc_AquaCup_#1"	"Velkommen til den første Aqua Cup. Vi håper å kunne tilby engasjerende turneringer for amatører i DotA 2. Alle lag, uansett ferdighetsnivå, er velkomne til å delta i denne enkle turneringen. Turneringen opererer med \"single elimination\"-utslagsregler."
"DOTA_Item_Desc_CZSK_Dota_2_League_Season_7"	"Den sjuende sesongen av Czech-Slovakia-ligaen vil finne sted over en periode på to måneder. Vinneren vil motta en pengepremie!"
"DOTA_Item_Desc_Gamers_Lounge_WinterCup"	"Faraoer fra hele Egypt konkurrerer om Gamers Lounge WinterCup-tittelen!"
"DOTA_Item_Desc_Glazov_Cup"	"Spillere fra Udmurtia og CIS-samveldet kommer til å spille en internliga"
"DOTA_Item_Desc_Hell_League_"	"Registrer ditt lag og kjemp dere gjennom gruppespillet mot finalen"
"DOTA_Item_Desc_IGA_amateur_league_S1"	"Dette er den første fullstendige amatørligaen for DOTA 2 i midtøsten, holdt på nett. Amatørlag konkurrerer med hverandre for å nå høyere rangeringer i DOTA 2-samfunnet"
"DOTA_Item_Desc_Sudamerican_Master_4"	"Fjerde utgave av en av de største turneringene i Amerika. De beste lagene i Sør- og Nord-Amerika konkurrerer om å vinne over $4000."
"DOTA_Item_Desc_Venezuela_Dota_2_cup_Season_2"	"Venezuela-turneringen samler 16 lag for å konkurrere om en plass i finalen."
"DOTA_Item_Desc_Vortex_Gaming_Tournament_by_MOL_Indonesia"	"Nividia ICafe Vortex Gaming Jambi Dota 2-turnering organisert av MOL Indonesia
IDR 25.000.000"
"DOTA_Item_Desc_joinDOTA_League_#9"	"Den globale Dota 2-ligaen for alle. Dette inkluderer de fleste kamper fra den semi-profesjonelle divisjon 2 og noen kamper fra amatørdivisjonene."
"DOTA_Item_ESL_One_Manila_2016"	"ESL One Manila 2016"
"DOTA_Item_Gamers_Lounge_WinterCup"	"Gamers Lounge WinterCup"
"DOTA_Item_Glazov_Cup"	"Glazov Cup"
"DOTA_Item_Hell_League_"	"Hell League "
"DOTA_Item_IGA_amateur_league_S1"	"IGA amateur league S1"
"DOTA_Item_LANSKILL_WINTER_2016"	"LANSKILL WINTER 2016"
"DOTA_Item_Respawn_League_Dota_2_Edition_2016"	"Respawn League: Dota 2 Edition 2016"
"DOTA_Item_Sudamerican_Master_4"	"Sudamerican Master 4"
"DOTA_Item_The_Kaolin_Cup"	"The Kaolin Cup"
"DOTA_Item_Vortex_Gaming_Tournament_by_MOL_Indonesia"	"Vortex Gaming Tournament av MOL Indonesia"
"DOTA_Item_joinDOTA_League_#9"	"joinDOTA League #9"
"DOTA_Item_Blade_of_the_Rekindled_Ashes"	"Blade of the Rekindled Ashes"
"DOTA_Item_Guard_of_the_Rekindled_Ashes"	"Guard of the Rekindled Ashes"
"DOTA_Item_Headdress_of_the_Rekindled_Ashes"	"Headdress of the Rekindled Ashes"
"DOTA_Item_Nacion_Gamers_Tournaments"	"Nacion Gamers Tournaments"
"DOTA_Item_OffHand_Blade_of_the_Rekindled_Ashes"	"Off-Hand Blade of the Rekindled Ashes"
"DOTA_Item_Rekindled_Ashes"	"Rekindled Ashes"
"DOTA_Item_Robe_of_the_Rekindled_Ashes"	"Robe of the Rekindled Ashes"
"DOTA_Item_Shoulders_of_the_Rekindled_Ashes"	"Shoulders of the Rekindled Ashes"
"DOTA_Set_Rekindled_Ashes"	"Rekindled Ashes"
"DOTA_Item_Rage_of_the_Dark_Wood"	"Rage of the Dark Wood"
"DOTA_Item_Rage_of_the_Dark_Wood_Loading_Screen"	"Lasteskjerm: Rage of the Dark Wood"
"DOTA_Item_Shadows_of_the_Wuxia"	"Shadows of the Wuxia"
"DOTA_Item_Shadows_of_the_Wuxia_Loading_Screen"	"Lasteskjerm: Shadows of the Wuxia"
"DOTA_Item_Spirit_of_the_Dark_Wood"	"Spirit of the Dark Wood"
"DOTA_Item_Wraith_of_the_Merqueen"	"Wraith of the Merqueen"
"DOTA_Item_Spirit_of_the_Emeraldine_Rider"	"Spirit of the Emeraldine Rider"
"DOTA_Item_Spirit_of_the_Emeraldine_Rider_Loading_Screen"	"Lasteskjerm: Spirit of the Emeraldine Rider"
"DOTA_Item_JJ_Lins_Timekeeper_Music_Pack"	"Musikkpakke: JJ Lin's Timekeeper"
"DOTA_Item_JJ_Lins_Timekeeper_Music_Pack_Bundle"	"Pakke: JJ Lin's Timekeeper (musikkpakke)"
"DOTA_Item_Shadowpath_Scholar"	"Shadowpath Scholar"
"DOTA_Item_Desc_The_Gathering_2016"	"The Gathering er Norges største datatreff og har eksistert siden 1992. Årets Dota 2-turnering har en premiepott på 39 000 kroner (4 000 dollar)."
"DOTA_Item_Mace_of_Aeons"	"Mace of Aeons"
"DOTA_Item_Matt_Lange_Abstraction_Music_Pack"	"Musikkpakke: Matt Lange Abstraction"
"DOTA_Item_Phantom_Lancer_immortal_shard"	"Phantom Lancer immortal shard"
"DOTA_Item_Phoenixs_Head"	"Phoenix' hode"
"DOTA_Item_omniknight_ti6_immortal"	"omniknight_ti6_immortal"
"DOTA_Item_rainbow_spear"	"rainbow_spear"
"DOTA_Item_Raiments_of_the_Eventide"	"Raiments of the Eventide"
"DOTA_Item_Raiments_of_the_Eventide_Set_Loading_Screen"	"Lasteskjerm: Raiments of the Eventide"
"DOTA_Item_Next_Gaming_Championship_IV__LAN"	"Next Gaming Championship IV – LAN"
"DOTA_Item_Adoring_Wingfall"	"Adoring Wingfall"
"DOTA_Item_Backplates_of_the_Razorwyrm"	"Backplates of the Razorwyrm"
"DOTA_Item_Belt_of_the_Razorwyrm"	"Belt of the Razorwyrm"
"DOTA_Item_Bindings_of_the_Battleranger"	"Bindings of the Battleranger"
"DOTA_Item_Bow_of_the_Battleranger"	"Bow of the Battleranger"
"DOTA_Item_Bow_of_the_Urushin_Huntsman"	"Bow of the Urushin Huntsman"
"DOTA_Item_Cloak_of_the_Battleranger"	"Cloak of the Battleranger"
"DOTA_Item_Controlled_Burn"	"Controlled Burn"
"DOTA_Item_Copa_de_Abertura_LBEE"	"Copa de Abertura LBEE"
"DOTA_Item_DA_5v5_Team_Series"	"DA 5v5 Team Series"
"DOTA_Item_Desc_Copy_of_Pin_AntiMage"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Desc_Copy_of_Pin_Earthshaker"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Desc_Copy_of_Pin_Enigma"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Desc_Copy_of_Pin_Invoker_"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Desc_Copy_of_Pin_Io"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Desc_Copy_of_Pin_Meepo"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Desc_Copy_of_Pin_Riki"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Desc_Copy_of_Pin_Sniper"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Desc_Copy_of_Pin_Tiny"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Desc_Copy_of_Pin_Tusk_"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Desc_Copy_of_Pin_Warlock"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Desc_Copy_of_Pin_Wraith_King_"	"En samlepins du kan vise frem på Steam-profilen."
"DOTA_Item_Gauntlets_of_the_Razorwyrm"	"Gauntlets of the Razorwyrm"
"DOTA_Item_Golden_Fortunes_Tout"	"Golden Fortune's Tout"
"DOTA_Item_Immortal_Gardens"	"Immortal Gardens"
"DOTA_Item_Nanyang_Championships_Season_2"	"Nanyang Championships Season 2"
"DOTA_Item_Onibi"	"Onibi"
"DOTA_Item_Pauldrons_of_the_Battleranger"	"Pauldrons of the Battleranger"
"DOTA_Item_Phantom_Concord"	"Phantom Concord"
"DOTA_Item_Pin_AntiMage"	"Pins: Anti-Mage"
"DOTA_Item_Pin_Bristleback"	"Pins: Bristleback"
