"dota"
{
"DOTA_Accept"	"接受"
"DOTA_tooltip_econ_item_modifier_sound"	"音效"
"DOTA_tooltip_econ_item_modifier_soundscape"	"音景"
"DOTA_tooltip_econ_item_modifier_voice"	"配音"
"DOTA_tooltip_econ_item_modifier_icon"	"圖示"
"DOTA_econ_item_details_gift_label"	"贈與者："
"Compendium_Downloading"	"正在下載互動手冊…"
"Compendium_DLFailed"	"下載失敗"
"Compendium_DLFailed_Desc"	"無法下載互動手冊\n\n請稍後再試"
"Compendium_Error"	"互動手冊錯誤"
"Compendium_Retry"	"重試"
"Compendium_preview_mode"	"僅限預覽"
"Compendium_preview_click"	"點此了解詳情"
"Compendium_level"	"等級"
"Compendium_to_next_level"	"來升級"
"Compendium_LevelupPts_Singular"	"1 分"
"Compendium_LevelupPts_Plural"	"{d:next_comp_level} 分"
"DOTA_GlobalItems_MegaKill"	"連殺語音包"
"DOTA_Treasure_BonusReward"	"額外獎勵"
"DOTA_OpenTreasureTooltip_ExtraItems"	"…還有 {d:extra_items_count} 個！"
"DOTA_AASystem_Green"	"累積線上遊戲時數：{s:playtime}。 您目前處於適切遊戲時限內，請好好享受遊戲！"
"DOTA_AASystem_Yellow"	"累積線上遊戲時數：{s:playtime}。已超過適切的遊戲時數，請注意健康，歇息片刻！"
"DOTA_AntiAddiction_Initial_With_ID_18Plus"	"上次上線時間：%s1\n上次登錄 IP：%s2"
"DOTA_AntiAddiction_Initial_With_ID_Under_18"	"因為您未滿 18 歲，防沉迷系統將啟用。\n上次在線時間：%s1\\上次登錄 IP：%s2"
"DOTA_AntiAddiction_Initial_No_ID"	"您的帳戶尚未完成註冊。\n上次在線時間：%s1\\上次登錄 IP：%s2"
"DOTA_AntiAddiction_Blocked_Time_Exceeded"	"已超出防沉迷系統的允許遊戲時間。系統將逕行關閉遊戲。"
"DOTA_AntiAddiction_Initial_No_ID_Popup"	"您的帳戶尚未完成註冊。您希望現在輸入您的資訊嗎？"
"DOTA_AntiAddiction_CompleteInfoNow"	"輸入資訊"
"DOTA_AntiAddiction_CompleteInfoNotNow"	"尚未就緒"
"DOTA_AntiAddiction_Label_Green"	"遊玩時間：{s:playtime}（適切）"
"DOTA_AntiAddiction_Label_Yellow"	"遊玩時間：{s:playtime}（稍長）"
"DOTA_AntiAddiction_Label_Red"	"遊玩時間：{s:playtime}（超過限制）"
"DOTA_Workshop_Browse"	"瀏覽"
"DOTA_Workshop_TextureName_color"	"颜色"
"DOTA_Workshop_MaterialName_NormalTexture"	"普通地圖"
"DOTA_Workshop_Model"	"模型"
"DOTA_Workshop_Animations"	"動畫"
"DOTA_Workshop_Misc"	"其它 / 附著點"
"DOTA_Workshop_SubmissionType_Ward"	"守衛"
"DOTA_Workshop_ImportP4"	"匯入（P4）"
"DOTA_Workshop_ImportNoP4"	"匯入（無 P4）"
"DOTA_Workshop_SaveSettings"	"儲存設定"
"DOTA_Workshop_LoadSettings"	"載入設定"
"DOTA_Workshop_Ready"	"就緒"
"DOTA_Workshop_Optional"	"選用"
"DOTA_Workshop_Required"	"必要"
"DOTA_Workshop_Required_Texture"	"必要（貼圖材質將縮小為：%s1）"
"DOTA_Workshop_Required_Geometry"	"必要（最大三角形數量：%s1）"
"DOTA_Workshop_NotRequired_Geometry"	"（最大三角形數量：%s1）"
"DOTA_Workshop_NotRequired_Texture"	"（貼圖材質將縮小為：%s1）"
"DOTA_Workshop_ItemName"	"物品名稱"
"DOTA_Workshop_ItemName_Desc"	"這是您物品的匯出檔案名稱。其他玩家無法看見，字數上限為 50 個字元"
"DOTA_Workshop_GenericModelName_Desc"	"這是您所匯入內容的名稱。此名稱用於 Valve 內部交流，因此請使用獨特而易懂的名稱。此名稱不會被玩家看見，且必須少於 50 個字元。"
"DOTA_Workshop_UnknownLOD"	"未知幾何結構檔案"
"DOTA_Workshop_LOD0Title"	"選擇性肖像幾何結構"
"DOTA_Workshop_LOD1Title"	"遊戲內幾何結構"
"DOTA_Workshop_Texture_Title"	"貼圖材質檔案"
"DOTA_Workshop_Texturing"	"貼圖材質說明"
"DOTA_Workshop_Modelling"	"模型說明"
"DOTA_Workshop_Animation"	"動畫協助"
"DOTA_Workshop_AbilityIconsHelp"	"技能圖示說明"
"DOTA_Workshop_Reimport"	"更新"
"DOTA_Workshop_Models_Title"	"模型"
"DOTA_Workshop_Materials_Title"	"材質"
"DOTA_Workshop_Attachments_Title"	"附著點"
"DOTA_Workshop_Marketing_Title"	"行銷"
"DOTA_Workshop_Marketing_Help"	"行銷說明"
"DOTA_Workshop_Particles_Title"	"粒子效果"
"DOTA_Workshop_Particles_Desc"	"基於遊戲進行的目的，這個模型在遊戲過程中會附著有一個粒子系統。此 .DMX、.SMD 或 .FBX 檔含有該粒子系統的頂點數據，用於指定它該如何進行附著。"
"DOTA_Workshop_Images_Title"	"圖片"
"DOTA_Workshop_AbilityIcons_Title"	"		技能圖示"
"DOTA_Workshop_HudSkin_Intro"	"HUD 介面是一連串組合在一起的圖片，用於替換遊戲內的操作介面。"
"DOTA_Workshop_HudSkin_Help"	"HUD 介面說明"
"DOTA_Workshop_CursorPack_Desc"	"這是一組替換遊戲介面中各式游標的 .BMP 檔案。須附上的內容還包括那些游標圖像相應的 .PNG 原圖。請選擇一個 icon.png 圖像以作為此組合包的代表圖示。"
"DOTA_Workshop_CursorPack_Help"	"滑鼠游標包說明"
"DOTA_Workshop_ImportLoadingScreen"	"上載載入畫面"
"DOTA_Workshop_LoadingScreen_Intro"	"圖片用於替換預設的 Dota 2 載入畫面"
"DOTA_UI_LoadScreen_16_9"	"16:9 解析度比例"
"DOTA_UI_LoadScreen_16_10"	"16:10 解析度比例"
"DOTA_UI_LoadScreen_4_3"	"4:3 解析度比例"
"DOTA_Workshop_ImportChatEmoticon"	"匯入聊天表情符號"
"DOTA_Workshop_ChatEmoticon_Intro"	"一個動態的聊天表情符號"
"DOTA_Workshop_ChatEmoticon_Help"	"聊天表情符號協助"
"DOTA_Workshop_ChatEmoticon_Title"	"來源影像檔"
"DOTA_Workshop_ChatEmoticon_ItemName"	"表情符號關鍵字"
"DOTA_Workshop_ChatEmoticon_ItemName_Desc"	"聊天表情符號關鍵字提議"
"DOTA_Workshop_ChatEmoticon_AnimationSpeed"	"單禎時間"
"DOTA_Workshop_ChatEmoticon_DefaultFrame"	"預設畫格"
"DOTA_Workshop_ChatEmoticon_Preview_Title"	"預覽聊天表情符號"
"DOTA_Workshop_ImportChatEmoticon_Preview"	"預覽"
"DOTA_Workshop_File_ChatEmoticon"	"來源影像（.png 檔案）"
"DOTA_Workshop_Attachments_Desc"	"附著點位於模型上的各點，在遊戲中用於定位各種特定效果。每個附著點都包含位置與角度，而這些取決於您模型的架構。請在每個所需的附著標標明骨架的名稱。一旦我們建構好您所匯入的模型，預覽畫面將會顯示出附著點，以便您找出正確位置。"
"DOTA_Workshop_Attachments_UIBlock"	"附著點 %s1"
"DOTA_Workshop_Attachment_HitLocation"	"撞擊部位骨架名稱"
"DOTA_Workshop_Attachment_LeftEye"	"左眼骨架名稱"
"DOTA_Workshop_Attachment_RightEye"	"右眼骨架名稱"
"DOTA_Workshop_Attachment_AttackPoint_Desc"	"此處對於遠程攻擊單位來說將界定投射物的起始位置，而對於近戰攻擊單位來說則將用於界定濺血這類擊中特效的生成位置。"
"DOTA_Workshop_Attachment_Mouth"	"嘴部骨骼名稱"
"DOTA_Workshop_Attachment_BowTop"	"弓弦頂端附著點"
"DOTA_Workshop_Attachment_BowBot"	"弓弦底端附著點"
"DOTA_Workshop_Animation_Title"	"動畫"
"DOTA_Workshop_Animation_Desc"	"動畫檔案格式有 .DMX 和 .FBX 檔，每個檔案均含有一個單一模型的動畫。"
"DOTA_Workshop_Animation_UIBlock"	"動畫 %s1"
"DOTA_Workshop_Preview_Anim"	"動作："
"DOTA_Workshop_Preview_Gesture"	"動作疊加："
"DOTA_Workshop_Preview_Skin"	"材質："
"DOTA_Workshop_Preview_Model"	"模型："
"DOTA_Workshop_Preview_NoAttachment"	"無"
"DOTA_Workshop_Preview_ShowReference"	"顯示參考模型"
"DOTA_Workshop_Preview_ToggleLOD"	"顯示低解析度模型"
"DOTA_Workshop_Preview_TogglePedestal"	"開/關臺座"
"DOTA_Workshop_Preview_ToggleUI"	"開/關使用者介面"
"DOTA_Workshop_ImportError_Validation"	"驗證失敗"
"DOTA_Workshop_ImportError"	"匯入錯誤"
"DOTA_Workshop_Error_VMTCount"	"%s1 模型所使用的貼圖材質不止一種。但其中也僅有一項允許在該模型的所有細節等級中顯示。\n找到的材質：\n\n%s2"
"DOTA_Workshop_ZipError"	"		檔案錯誤！"
"DOTA_Workshop_Error"	"匯入錯誤"
"DOTA_Workshop_Error_Unskinned"	"找不到飾品與英雄模型之間對應的骨骼。可穿戴的飾品必須能覆在英雄骨骼上才能提交。"
"DOTA_Workshop_Quicksave_Fail"	"儲存失敗"
"DOTA_Workshop_Quickload_Fail"	"讀取失敗"
"DOTA_Workshop_NotInTest"	"無法於 Dota 2 Test 內發佈"
"DOTA_Workshop_Import"	"匯入"
"DOTA_Workshop_Importing"	"匯入中"
"DOTA_Workshop_Import_Success"	"匯入成功"
"DOTA_Workshop_Import_Failed"	"匯入失敗"
"DOTA_Workshop_OutOfBudget"	"%1 所含的三角形數超出允許範圍：\n %2 含有 %3 個三角形，而允許數量僅限 %4。"
"DOTA_Workshop_LOD0Title_Ward"	"肖像幾何模型"
"DOTA_Workshop_LOD1Title_Ward"	"遊戲內幾何結構"
"DOTA_Workshop_Mat0Desc_Ward"	"這是偵察守衛幾何模型所使用的貼圖材質 _color .TGA 檔案。守衛的 _normal、_mask1 和 _mask2 .TGA 檔案為選擇性加入。如果我們在同個目錄找到，我們會使用它們。"
"DOTA_Workshop_Mat1Title_Ward"	"崗哨守衛貼圖檔案"
"DOTA_Workshop_Mat1Desc_Ward"	"這是崗哨守衛幾何模型所使用的貼圖材質 _color .TGA 檔案。守衛的 _normal、_mask1 和 _mask2 .TGA 檔案為選擇性加入。如果我們在同個目錄找到，我們會使用它們。"
"DOTA_Workshop_Animation_Spawn"	"重生"
"DOTA_Workshop_Animation_Idle"	"閒置"
"DOTA_Workshop_Animation_IdleAlt"	"替代閒置"
"DOTA_Workshop_Animation_IdleRare"	"罕見閒置"
"DOTA_Workshop_Animation_Run"	"奔跑"
"DOTA_Workshop_Animation_RunAlt"	"替代奔跑"
"DOTA_Workshop_Animation_RunRare"	"罕見奔跑"
"DOTA_Workshop_Animation_RunHaste"	"極速奔跑"
"DOTA_Workshop_Animation_RunInjured"	"負傷奔跑"
"DOTA_Workshop_Animation_Die"	"死亡"
"DOTA_Workshop_Animation_Die2"	"替代死亡"
"DOTA_Workshop_Animation_Attack"	"攻擊"
"DOTA_Workshop_Animation_AttackB"	"替代攻擊"
"DOTA_Workshop_Animation_AttackB_Desc"	"替代攻擊動畫會隨機取代平常的「攻擊」動畫。"
"DOTA_Workshop_Animation_Attack2"	"副手攻擊"
"DOTA_Workshop_Animation_Attack2_Desc"	"替代攻擊動畫會隨機取代平常的「攻擊」動畫。攻擊效果／拋射物將從「副手攻擊點」產生而非平常的「攻擊點」。"
"DOTA_Workshop_Animation_Attack2B"	"副手替代攻擊"
"DOTA_Workshop_Animation_Attack2B_Desc"	"替代攻擊動畫會隨機取代平常的「攻擊」動畫。攻擊效果／拋射物將從「副手攻擊點」產生而非平常的「攻擊點」。"
"DOTA_Workshop_Animation_Flail"	"掙扎"
"DOTA_Workshop_Animation_Flail_Desc"	"掙扎動畫用於單位遭控制並被移動時（例如：被颶風、黑洞影響，被拋向空中等）。"
"DOTA_Workshop_Animation_Disabled"	"遭控制 / 暈眩"
"DOTA_Workshop_Animation_TurnPoseCenter"	"轉向中心姿勢"
"DOTA_Workshop_Animation_TurnPoseLeft"	"轉向左側姿勢"
"DOTA_Workshop_Animation_TurnPoseRight"	"轉向右側姿勢"
"DOTA_Workshop_Animation_TurnPoseCenter_Desc"	"單位面朝正前方的單幀姿勢。一般可以直接使用奔跑動畫的 0 幀畫面即可。若設定此項目，您還將需提供轉向左側及右側的姿勢。"
"DOTA_Workshop_Animation_TurnPoseLeft_Desc"	"單位轉向左側的單幀姿勢。當單位向左轉時，我們會將此姿勢與正面姿勢結合。若設定此項目，您將還需要提供轉向右側及正面姿勢。"
"DOTA_Workshop_Animation_TurnPoseRight_Desc"	"單位轉向右側的單幀姿勢。當單位向右轉時，我們會將此姿勢與正面姿勢結合。若設定此項目，您將還需要提供轉向左側及正面姿勢。"
"DOTA_Workshop_Animation_PortraitIdle"	"閒置肖像"
"DOTA_Workshop_Animation_PortraitRare"	"罕見閒置肖像"
"DOTA_Workshop_Animation_BackLeftIdle"	"左後側閒置"
"DOTA_Workshop_Animation_LeftIdle"	"左側閒置"
"DOTA_Workshop_Animation_RightIdle"	"右側閒置"
"DOTA_Workshop_Animation_BackRightIdle"	"右後側閒置"
"DOTA_Workshop_Animation_BackLeftAttack"	"左後側攻擊"
"DOTA_Workshop_Animation_LeftAttack"	"左側攻擊"
"DOTA_Workshop_Animation_RightAttack"	"右側攻擊"
"DOTA_Workshop_Animation_BackRightAttack"	"右後側攻擊"
"DOTA_Workshop_Animation_Center_Desc"	"請將此當作正面動畫，正面動畫將會與同一個動畫的左右側搭配在一起使用，令該單位可以滑順地追蹤其他單位位置。"
"DOTA_Workshop_Animation_BackLeft_Desc"	"這是個須和正面動畫有著一致禎數的完整動畫。但是單位必須瞄準左側179度的位置；這也就是說，角色的下半身必須維持面向前方，但上半身將需向左以 1 度之差幾乎完全朝正後方扭曲。"
"DOTA_Workshop_Animation_Left_Desc"	"這是個須和正面動畫有著一致禎數的完整動畫。但是單位必須瞄準左側 90 度的位置；這也就是說，角色的下半身必須維持面向前方，但上半身將向左側扭曲。"
"DOTA_Workshop_Animation_Right_Desc"	"這是個須和正面動畫有著一致禎數的完整動畫。但是單位必須瞄準右側 90 度的位置；這也就是說，角色的下半身必須維持面向前方，但上半身將向右側扭曲。"
"DOTA_Workshop_Animation_BackRight_Desc"	"這是個須和正面動畫有著一致禎數的完整動畫。但是單位必須瞄準右側179度的位置；這也就是說，角色的下半身必須維持面向前方，但上半身將需向右以 1 度之差幾乎完全朝正後方扭曲。"
"DOTA_Workshop_LD_Trueform_AbilityUlt"	"德魯伊形態"
"DOTA_Workshop_Animation_Victory"	"獲勝"
"DOTA_Workshop_Animation_Defeat"	"戰敗"
"DOTA_Workshop_Animation_IdleOutOfRange"	"閒置（距離外）"
"DOTA_Workshop_Animation_IdleOutOfRange_Desc_SB"	"該閒置動畫將在靈熊因離德魯伊太遠而喪失攻擊能力時使用。"
"DOTA_Workshop_Animation_RunOutOfRange"	"奔跑（距離外）"
"DOTA_Workshop_Animation_RunOutOfRange_Desc_SB"	"該奔跑動畫將在靈熊因離德魯伊太遠而喪失攻擊能力時使用。"
"DOTA_Workshop_Animation_Die_Forward"	"向前死亡"
"DOTA_Workshop_AmbientLight"	"環境光"
"DOTA_Workshop_BackgroundColor"	"背景顏色"
"DOTA_Workshop_Camera"	"鏡頭"
"DOTA_Workshop_EditAngles"	"編輯角度"
"DOTA_Workshop_EditAttachments"	"編輯著附點"
"DOTA_Workshop_EditGeneric"	"預覽模型"
"DOTA_Workshop_EditOrigin"	"編輯原點"
"DOTA_Workshop_EditPortrait"	"編輯肖像"
"DOTA_Workshop_GameDay"	"天"
"DOTA_Workshop_Next"	"下一步"
"DOTA_Workshop_Preview"	"預覽"
"DOTA_Workshop_PreviewInGame"	"在遊戲內預覽"
"DOTA_Workshop_ShowLowResModel"	"顯示低解析度模型"
"DOTA_Workshop_ShowReferenceModel"	"顯示參考模型"
"DOTA_Workshop_Submit"	"提交"
"DOTA_Workshop_Texture"	"材質"
"DOTA_Workshop_Err_FailedToCopy"	"無法複製這到目的地 '%1'"
"DOTA_Workshop_Err_FailedToWrite"	"無法寫入目的地 '%1'"
"DOTA_Workshop_BrowseForZipFilter"	"工作坊投稿項目"
"DOTA_Workshop_LoadSession"	"讀取對話"
"DOTA_Workshop_SaveSession"	"儲存對話"
"DOTA_Filter_Field_Category"	"標籤"
"DOTA_Armory_Tags_Popup_Title"	"設定標籤"
"DOTA_Armory_Attributes"	"屬性"
"DOTA_Event_Level"	"等級"
"DOTA_Skip"	"跳過"
"DOTA_Done"	"完成"
"DOTA_TryAgain"	"再試一次"
"DOTA_Treasure_OpenAnother"	"再開啟一個"
"DOTA_Treasure_OpenTreasure"	"開啟寶藏"
"DOTA_Treasure_OpenNoDupe"	"您打開的每個寶藏都含有 {d:items_per_treasure} 件示出的一般物品。您在拿完一輪前將不會重複獲得同樣物品。運氣好的話您或許還會額外獲得其中一件稀有物品。"
"DOTA_Treasure_OpenFailed_NoItem"	"無法在軍械庫內搜尋到可開啟的寶藏。"
"DOTA_Treasure_OpenSuccess"	"恭喜！您獲得了："
"dota_settings_force_right_click_attack"	"滑鼠右鍵強制攻擊"
"DOTA_Settings_Tooltip_Force_Right_Click_Attack"	"朝友方單位按滑鼠右鍵將會令您的英雄嘗試攻擊（反補）該單位。"
"DOTA_Effigy_AcceptCustomize"	"接受雕像裝備"
"DOTA_Effigy_CancelCustomize"	"取消雕像裝備"
"DOTA_Custom_Game_Dedicated_Servers"	"專用伺服器"
"DOTA_Custom_Game_Dedicated_Servers_I"	"此自訂遊戲有專用伺服器支援，比賽將於 Valve 的專用伺服器上進行。"
"dota_settings_rangefinder"	"瞄準技能時顯示施放範圍"
"DOTA_View_Details"	"檢視細節"
"DOTA_TabName_Featured"	"精選項目"
"DOTA_TabName_Heroes"	"英雄"
"DOTA_Friends_ID"	"好友 ID："
"DOTA_Profile_Edit"	"編輯個人檔案"
"DOTA_Profile_LifetimeStats"	"生涯數據"
"DOTA_Profile_ViewSteamProfile"	"檢視 Steam 個人檔案"
"DOTA_Profile_SendMessage"	"傳送訊息"
"DOTA_Trophies_ViewAvailable"	"可選用"
"DOTA_TrophyXPProgress"	"{d:trophy_xp} / {d:total_trophy_xp}<span class=\"TrophyPointTextSmall\">TP</span>"
"DOTA_TrophyDetails_XP"	"{d:trophy_details_xp}<span class=\"TrophyPointTitleSmall\">TP</span>"
"DOTA_TrophyDetails_PointsPerLevel"	"此獎盃每次升級時將獎勵您 {d:trophy_points_per_level} 獎盃積分。"
"DOTA_Trophy_Upgraded"	"獎盃已升級"
"DOTA_Trophy_Achieved"	"獲得的獎盃"
"DOTA_TrophyPlusProfileXP"	"+{d:trophy_xp} 獎盃積分（TP）"
"DOTA_ProfileBadge_Upgraded"	"個人檔案徽章升級"
"DOTA_Lobby_Settings_Tournament_None"	"無"
"DOTA_Lobby_Settings_Tournament"	"隸屬賽事"
"DOTA_WatchReplaysConextMenu_Watch"	"觀看"
"DOTA_WatchReplaysConextMenu_DownloadWatch"	"現在下載觀看"
"DOTA_WatchReplaysConextMenu_DownloadWatchLater"	"下載並稍後再看"
"DOTA_WatchReplaysConextMenu_WatchLater"	"稍後再看"
"DOTA_WatchReplaysConextMenu_WatchLaterClear"	"從稍後再看名單中移除"
"DOTA_WatchReplays_Game1"	"第 1 場"
"DOTA_WatchReplays_Game2"	"第 2 場"
"DOTA_WatchReplays_Game3"	"第 3 場"
"DOTA_WatchReplays_Game4"	"第 4 場"
"DOTA_WatchReplays_Game5"	"第 5 場"
"DOTA_WatchReplayError"	"觀賞重播遇錯"
"DOTA_WatchTournaments_PrizePoolLabel"	"總獎金"
"DOTA_WatchTournaments_PrizePoolTicketPrice"	"門票 {g:dota_item_price:ticket_itemdef}"
"DOTA_WatchTournaments_PrizePoolActivate"	"使用門票"
"DOTA_WatchTournaments_LiveGames"	"- 比賽直播中"
"DOTA_WatchTournaments_View"	"檢視"
"DOTA_WatchTournaments_Region_NA"	"北美"
"DOTA_WatchTournaments_Region_SA"	"南美"
"DOTA_WatchTournaments_Region_EU"	"歐洲"
"DOTA_WatchTournaments_Region_RU"	"俄羅斯"
"DOTA_WatchTournaments_Region_CN"	"中國"
"DOTA_WatchTournaments_Region_SEA"	"東南亞"
"DOTA_WatchTournament_BestOf3"	"三戰兩勝制"
"DOTA_WatchTournament_BestOf5"	"五戰三勝制"
"DOTA_WatchTournament_Website"	"前往官網"
"DOTA_WatchTournament_Compendium"	"互動手冊"
"DOTA_WatchTournament_Page"	"{i:page_cur} / {i:page_max} 頁"
"DOTA_WatchTournament_Spectators"	"{i:spectators} 人正在觀看"
"DOTA_ShuffledItem_Label"	"已加入自動隨選欄"
"DOTA_EquippedItem_Button_SingleItemShuffle"	"裝備"
"DOTA_Armory_Category_EffigyBlocks"	"雕像礦石"
"DOTA_Armory_Category_EffigyReforgers"	"英雄雕像重製器"
"DOTA_Armory_Category_Leagues"	"聯賽物品"
"DOTA_Armory_Category_Charms"	"護符"
"DOTA_Armory_Category_CharmFragments"	"護符碎片"
"DOTA_Armory_Category_MegaKills"	"連殺語音"
"DOTA_Armory_Category_Treasures"	"寶藏"
"DOTA_Armory_Category_Gifts"	"禮物"
"DOTA_Armory_Category_Bundles"	"組合包"
"DOTA_Armory_Category_Tools"	"工具"
"DOTA_Armory_ActiveFilterLabel"	"篩選條件："
"DOTA_Armory_EditFilter"	"編輯過濾器"
"DOTA_Armory_ContextMenu_AddShuffle"	"加入隨選欄"
"DOTA_Armory_ContextMenu_RemoveShuffle"	"自隨選欄移除"
"DOTA_Armory_Filter_Tradeable"	"可交易"
"DOTA_Armory_Filter_Equipped"	"裝備中"
"DOTA_Armory_Filter_Duplicate"	"有多的"
"DOTA_Armory_Filter_HasSockets"	"鑿有鑲孔"
"DOTA_Armory_Filter_IsJunk"	"標記為垃圾"
"DOTA_Armory_Filter_WillExpire"	"有期限"
"DOTA_Armory_Filter_IsBundle"	"組合包"
"DOTA_Armory_Filter_IsGift"	"送給我的"
"DOTA_Armory_Filter_Rarity"	"稀有度"
"DOTA_Armory_Filter_Quality"	"品質"
