"lang"
{
	"Language"		"latam"
		"DOTA_Tooltip_Ability_item_aghsfort_weaver_time_lapse_cooldown"									"Lapso Temporal: Tiempo de Recarga"
		"DOTA_Tooltip_Ability_item_aghsfort_weaver_time_lapse_cooldown_Description"						"<h1>Fragmento de Cetro Común</h1>Reduce el tiempo de recarga de Lapso Temporal un %value% %."

		"DOTA_Tooltip_Ability_item_aghsfort_winter_wyvern_arctic_burn_flat_damage"						"Quemadura Ártica: Daño"
		"DOTA_Tooltip_Ability_item_aghsfort_winter_wyvern_arctic_burn_flat_damage_Description"			"<h1>Fragmento de Cetro Común</h1>Aumenta el daño de Quemadura Ártica en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_winter_wyvern_arctic_burn_flat_duration"					"Quemadura Ártica: Duración"
		"DOTA_Tooltip_Ability_item_aghsfort_winter_wyvern_arctic_burn_flat_duration_Description"		"<h1>Fragmento de Cetro Común</h1>Aumenta la duración de Quemadura Ártica en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_winter_wyvern_splinter_blast_flat_radius"					"Explosión de Esquirlas: Radio"
		"DOTA_Tooltip_Ability_item_aghsfort_winter_wyvern_splinter_blast_flat_radius_Description"		"<h1>Fragmento de Cetro Común</h1>Aumenta el radio de Explosión de Esquirlas en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_winter_wyvern_splinter_blast_flat_damage"					"Explosión de Esquirlas: Daño"
		"DOTA_Tooltip_Ability_item_aghsfort_winter_wyvern_splinter_blast_flat_damage_Description"		"<h1>Fragmento de Cetro Común</h1>Aumenta el daño de Explosión de Esquirlas en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_winter_wyvern_cold_embrace_flat_heal_percentage"			"Abrazo Helado: Porcentaje de Curación"
		"DOTA_Tooltip_Ability_item_aghsfort_winter_wyvern_cold_embrace_flat_heal_percentage_Description" "<h1>Fragmento de Cetro Común</h1>Aumenta el porcentaje de curación de Abrazo Helado en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_winter_wyvern_cold_embrace_pct_cooldown"					"Abrazo Helado: Tiempo de Recarga"
		"DOTA_Tooltip_Ability_item_aghsfort_winter_wyvern_cold_embrace_pct_cooldown_Description"		"<h1>Fragmento de Cetro Común</h1>Reduce el tiempo de recarga de Abrazo Helado un %value% %."
		"DOTA_Tooltip_Ability_item_aghsfort_winter_wyvern_winters_curse_flat_duration"					"Maldición del Invierno: Duración"
		"DOTA_Tooltip_Ability_item_aghsfort_winter_wyvern_winters_curse_flat_duration_Description"		"<h1>Fragmento de Cetro Común</h1>Aumenta la duración de Maldición del Invierno en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_winter_wyvern_winters_curse_pct_cooldown"					"Maldición del Invierno: Tiempo de Recarga"
		"DOTA_Tooltip_Ability_item_aghsfort_winter_wyvern_winters_curse_pct_cooldown_Description"		"<h1>Fragmento de Cetro Común</h1>Reduce el tiempo de recarga de Maldición del Invierno un  %value% %."
		
		"DOTA_Tooltip_Ability_item_aghsfort_witch_doctor_voodoo_restoration_manacost"					"Restauración Vudú: Costo de Maná"
		"DOTA_Tooltip_Ability_item_aghsfort_witch_doctor_voodoo_restoration_manacost_Description"		"<h1>Fragmento de Cetro Común</h1>Reduce el costo de maná de Restauración Vudú un %value% %."
		"DOTA_Tooltip_Ability_item_aghsfort_witch_doctor_voodoo_restoration_flat_heal"					"Restauración Vudú: Curación"
		"DOTA_Tooltip_Ability_item_aghsfort_witch_doctor_voodoo_restoration_flat_heal_Description"		"<h1>Fragmento de Cetro Común</h1>Aumenta la curación de Restauración Vudú en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_witch_doctor_paralyzing_cask_flat_damage"					"Barril Paralizante: Daño"
		"DOTA_Tooltip_Ability_item_aghsfort_witch_doctor_paralyzing_cask_flat_damage_Description"		"<h1>Fragmento de Cetro Común</h1>Aumenta el daño de Barril Paralizante en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_witch_doctor_paralyzing_cask_flat_bounces"					"Barril Paralizante: Rebotes"
		"DOTA_Tooltip_Ability_item_aghsfort_witch_doctor_paralyzing_cask_flat_bounces_Description"		"<h1>Fragmento de Cetro Común</h1>Aumenta los rebotes de Barril Paralizante en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_witch_doctor_maledict_flat_ticks"							"Embrujo: Instancias"
		"DOTA_Tooltip_Ability_item_aghsfort_witch_doctor_maledict_flat_ticks_Description"				"<h1>Fragmento de Cetro Común</h1>Aumenta las instancias de Embrujo en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_witch_doctor_maledict_flat_max_bonus_damage"				"Embrujo: Daño Adicional Máximo"
		"DOTA_Tooltip_Ability_item_aghsfort_witch_doctor_maledict_flat_max_bonus_damage_Description"	"<h1>Fragmento de Cetro Común</h1>Aumenta el daño adicional máximo de Embrujo en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_witch_doctor_death_ward_flat_damage"						"Guardián de la Muerte: Daño"
		"DOTA_Tooltip_Ability_item_aghsfort_witch_doctor_death_ward_flat_damage_Description"			"<h1>Fragmento de Cetro Común</h1>Aumenta el daño de Guardián de la Muerte en %value%."
		"DOTA_Tooltip_Ability_item_aghsfort_witch_doctor_death_ward_flat_channel_duration"				"Guardián de la Muerte: Duración de la Canalización"
		"DOTA_Tooltip_Ability_item_aghsfort_witch_doctor_death_ward_flat_channel_duration_Description"	"<h1>Fragmento de Cetro Común</h1>Aumenta la duración de Guardián de la Muerte en %value%."

		/// KUNKKA OVERRIDES
		"DOTA_Tooltip_modifier_kunkka_tidebringer"												"Clamamareas"
		"DOTA_Tooltip_modifier_kunkka_tidebringer_Description"									"Daño físico aumentado en %dMODIFIER_PROPERTY_PREATTACK_BONUS_DAMAGE% con un ataque cortante."
		"DOTA_Tooltip_modifier_kunkka_torrent"													"Torrente"
		"DOTA_Tooltip_modifier_kunkka_torrent_Description"										"Aturdido por una tromba de agua."
		"DOTA_Tooltip_modifier_kunkka_torrent_slow"												"Ralentización por Torrente"
		"DOTA_Tooltip_modifier_kunkka_torrent_slow_Description"									"Velocidad de movimiento reducida un %dMODIFIER_PROPERTY_MOVESPEED_BONUS_PERCENTAGE% %%."
		"DOTA_Tooltip_modifier_kunkka_ghost_ship_damage_absorb"									"Ron del Almirante"
		"DOTA_Tooltip_modifier_kunkka_ghost_ship_damage_absorb_Description"						"¡Estás borracho! Velocidad de movimiento aumentada un %dMODIFIER_PROPERTY_MOVESPEED_BONUS_PERCENTAGE% %% e insensibilidad temporal al daño recibido."
		"DOTA_Tooltip_modifier_kunkka_ghost_ship_damage_delay"									"Resaca de Ron"
		"DOTA_Tooltip_modifier_kunkka_ghost_ship_damage_delay_Description"						"Recuperando la sobriedad. Sintiendo gradualmente el resto del daño recibido mientras el Ron del Almirante estaba haciendo su efecto."
		"DOTA_Tooltip_modifier_kunkka_ghost_ship_loaded"										"Misión de Abordaje"
		"DOTA_Tooltip_modifier_kunkka_ghost_ship_loaded_Description"							"¡Te embarcaron al Barco Fantasma de Kunkka!"
		"DOTA_Tooltip_modifier_kunkka_x_marks_the_spot"											"La X Señala el Lugar"
		"DOTA_Tooltip_modifier_kunkka_x_marks_the_spot_Description"								"Volverás a la ubicación de la X"
		/// END KUNKKA OVERRIDES

		// Aghanim's Labyrinth 2
		"npc_dota_tusk_boss"					"Tusky Tusky"

		"npc_aghsfort_gyrocopter_rocket_barrage_turret"						"Torreta de Andanada"
		"npc_dota_gyrocopter_call_down_mine"						"Mina"
		"npc_dota_gyrocopter_call_down_wingman"						"Piloto"


		"DOTA_Tooltip_ability_item_aghsfort_creature_blade_mail"				"Malla de Cuchillas"
		"DOTA_Tooltip_ability_item_aghsfort_creature_blade_mail_Description"	"<h1>Activa: Devolución de Daño</h1>Durante %duration% segundos, el daño devuelto de todas las fuentes es aumentado un %active_reflection_pct% %%."
		"DOTA_Tooltip_ability_item_aghsfort_creature_blade_mail_Lore"			"Una cota de malla afilada como una cuchilla, es la elección de los mártires desinteresados en combate."
		"DOTA_Tooltip_ability_item_aghsfort_creature_blade_mail_Note0"			"La Devolución de Daño se calcula antes de cualquier tipo de reducción."
		"DOTA_Tooltip_ability_item_aghsfort_creature_blade_mail_Note1"			"La Devolución de Daño no devuelve daño de otras Mallas de Cuchillas."
		"DOTA_Tooltip_ability_item_aghsfort_creature_blade_mail_Note2"			"El tipo de daño devuelto es igual al recibido."
		"DOTA_Tooltip_ability_item_aghsfort_creature_blade_mail_bonus_damage"	"+$damage"
		"DOTA_Tooltip_ability_item_aghsfort_creature_blade_mail_bonus_armor"	"+$armor"

		"DOTA_Tooltip_modifier_aghsfort_special_void_spirit_astral_step_breach_burn"				"Brecha"
		"DOTA_Tooltip_modifier_aghsfort_special_void_spirit_astral_step_breach_burn_Description"	"Recibiendo daño con el tiempo."


	}
}
